RAM(MB),Cores,Workload_GPU(%),Workload_CPU(%),YOLOtime(s)
1000,1,32.735849056603776,40,1.105583
1000,1,32.735849056603776,40,1.168170
1000,1,32.735849056603776,40,1.090945
1000,1,32.735849056603776,40,1.156905
1000,1,32.735849056603776,40,1.162117
1000,1,32.735849056603776,40,1.096611
1000,1,32.735849056603776,40,1.140875
1000,1,32.735849056603776,40,1.198295
1000,1,32.735849056603776,40,1.153518
1000,1,32.735849056603776,40,1.090234
1000,1,32.735849056603776,40,1.150134
1000,1,32.735849056603776,40,1.130587
1000,1,32.735849056603776,40,1.185448
1000,1,32.735849056603776,40,1.132367
1000,1,32.735849056603776,40,1.082915
1000,1,32.735849056603776,40,1.121525
1000,1,32.735849056603776,40,1.180164
1000,1,32.735849056603776,40,1.136790
1000,1,32.735849056603776,40,1.249600
1000,1,32.735849056603776,40,1.102239
1000,1,32.735849056603776,40,1.200076
1000,1,32.735849056603776,40,1.075467
1000,1,32.735849056603776,40,1.150331
1000,1,32.735849056603776,40,1.076453
1000,1,32.735849056603776,40,1.129954
1000,1,32.735849056603776,40,1.063368
1000,1,32.735849056603776,40,1.204120
1000,1,32.735849056603776,40,1.068850
1000,1,32.735849056603776,40,1.156319
1000,1,32.735849056603776,40,1.119093
1500,1,23.547169811320753,40,1.210923
1500,1,23.547169811320753,40,1.159540
1500,1,23.547169811320753,40,1.072184
1500,1,23.547169811320753,40,1.117545
1500,1,23.547169811320753,40,1.059705
1500,1,23.547169811320753,40,1.250794
1500,1,23.547169811320753,40,1.087018
1500,1,23.547169811320753,40,1.216169
1500,1,23.547169811320753,40,1.108111
1500,1,23.547169811320753,40,1.224502
1500,1,23.547169811320753,40,1.176396
1500,1,23.547169811320753,40,1.216697
1500,1,23.547169811320753,40,1.168325
1500,1,23.547169811320753,40,1.107430
1500,1,23.547169811320753,40,1.116667
1500,1,23.547169811320753,40,1.295433
1500,1,23.547169811320753,40,1.194580
1500,1,23.547169811320753,40,1.129577
1500,1,23.547169811320753,40,1.132039
1500,1,23.547169811320753,40,1.127486
1500,1,23.547169811320753,40,1.193257
1500,1,23.547169811320753,40,1.075562
1500,1,23.547169811320753,40,1.113086
1500,1,23.547169811320753,40,1.144840
1500,1,23.547169811320753,40,1.216131
1500,1,23.547169811320753,40,1.189882
1500,1,23.547169811320753,40,1.252732
1500,1,23.547169811320753,40,1.279840
1500,1,23.547169811320753,40,1.385761
1500,1,23.547169811320753,40,1.201407
2000,1,28.314814814814813,40,1.105691
2000,1,28.314814814814813,40,1.123701
2000,1,28.314814814814813,40,1.131988
2000,1,28.314814814814813,40,1.108269
2000,1,28.314814814814813,40,1.115538
2000,1,28.314814814814813,40,1.104834
2000,1,28.314814814814813,40,1.152640
2000,1,28.314814814814813,40,1.155470
2000,1,28.314814814814813,40,1.074398
2000,1,28.314814814814813,40,1.134114
2000,1,28.314814814814813,40,1.095592
2000,1,28.314814814814813,40,1.087419
2000,1,28.314814814814813,40,1.167524
2000,1,28.314814814814813,40,1.063475
2000,1,28.314814814814813,40,1.184507
2000,1,28.314814814814813,40,1.141874
2000,1,28.314814814814813,40,1.051593
2000,1,28.314814814814813,40,1.247973
2000,1,28.314814814814813,40,1.164387
2000,1,28.314814814814813,40,1.169151
2000,1,28.314814814814813,40,1.124734
2000,1,28.314814814814813,40,1.132818
2000,1,28.314814814814813,40,1.139080
2000,1,28.314814814814813,40,1.098811
2000,1,28.314814814814813,40,1.137818
2000,1,28.314814814814813,40,1.237592
2000,1,28.314814814814813,40,1.313778
2000,1,28.314814814814813,40,1.140764
2000,1,28.314814814814813,40,1.118992
2000,1,28.314814814814813,40,1.286516
2500,1,21.32075471698113,40,1.264796
2500,1,21.32075471698113,40,1.459831
2500,1,21.32075471698113,40,1.268630
2500,1,21.32075471698113,40,1.090158
2500,1,21.32075471698113,40,1.145159
2500,1,21.32075471698113,40,1.150721
2500,1,21.32075471698113,40,1.085610
2500,1,21.32075471698113,40,1.066430
2500,1,21.32075471698113,40,1.375081
