RAM(MB),Cores,Workload_GPU(%),Workload_CPU(%),YOLOtime(s)
3000,1,86.11320754716981,40,3.680854
3000,1,86.11320754716981,40,3.674184
3000,1,86.11320754716981,40,3.723863
3000,1,86.11320754716981,40,3.674819
3000,1,86.11320754716981,40,3.557190
3000,1,86.11320754716981,40,3.683007
3000,1,86.11320754716981,40,3.500151
3000,1,86.11320754716981,40,3.759273
3000,1,86.11320754716981,40,2.279151
3000,1,86.11320754716981,40,3.203304
3000,1,86.11320754716981,40,3.700503
3000,1,86.11320754716981,40,3.679191
3000,1,86.11320754716981,40,3.353659
3000,1,86.11320754716981,40,3.642673
3000,1,86.11320754716981,40,3.458766
3000,1,86.11320754716981,40,3.479903
3000,1,86.11320754716981,40,3.518768
3000,1,86.11320754716981,40,3.528505
3000,1,86.11320754716981,40,2.543085
3000,1,86.11320754716981,40,3.584807
3000,1,86.11320754716981,40,3.673419
3000,1,86.11320754716981,40,3.359234
3000,1,86.11320754716981,40,3.689243
3000,1,86.11320754716981,40,3.632788
3000,1,86.11320754716981,40,3.476490
3000,1,86.11320754716981,40,2.532148
3000,1,86.11320754716981,40,3.539250
3000,1,86.11320754716981,40,3.612531
3000,1,88.67307692307692,40,5.818023
3000,1,88.67307692307692,40,3.439220
3000,1,88.67307692307692,40,3.256956
3000,1,88.67307692307692,40,2.432043
3000,1,88.67307692307692,40,2.242238
3000,1,88.67307692307692,40,3.357509
3000,1,88.67307692307692,40,3.290295
3000,1,88.67307692307692,40,6.125305
3000,1,88.67307692307692,40,3.987243
3000,1,88.67307692307692,40,3.250187
3000,1,88.67307692307692,40,3.414630
3000,1,88.67307692307692,40,3.264510
3000,1,88.67307692307692,40,3.027515
3000,1,88.67307692307692,40,2.566292
3000,1,88.67307692307692,40,2.406037
3000,1,88.67307692307692,40,2.393698
3000,1,88.67307692307692,40,2.336098
3000,1,88.67307692307692,40,2.449791
3000,1,88.67307692307692,40,3.145058
3000,1,88.67307692307692,40,2.082240
3000,1,88.67307692307692,40,2.584936
3000,1,88.67307692307692,40,3.125234
3000,1,88.67307692307692,40,3.450549
3000,1,88.67307692307692,40,3.114683
3000,1,88.67307692307692,40,3.352796
3000,1,88.67307692307692,40,2.820099
3000,1,88.67307692307692,40,2.456314
3000,1,88.67307692307692,40,3.199411
3000,1,88.67307692307692,40,3.314717
3000,1,88.67307692307692,40,2.115536
3000,1,88.67307692307692,40,2.203887
3000,1,88.67307692307692,40,2.290978
3000,1,88.67307692307692,40,2.051659
3000,1,88.67307692307692,40,2.347421
3000,1,88.67307692307692,40,2.974723
3000,1,88.67307692307692,40,2.503670
3000,1,88.67307692307692,40,2.174224
3000,1,88.67307692307692,40,2.201466
3000,1,88.67307692307692,40,2.217599
3000,1,88.67307692307692,40,6.192554
3000,1,90.0,40,5.957368
3000,1,90.0,40,3.430365
3000,1,90.0,40,2.116682
3000,1,90.0,40,2.319272
3000,1,90.0,40,2.609387
3000,1,90.0,40,2.334512
3000,1,90.0,40,4.637974
3000,1,90.0,40,3.922979
3000,1,90.0,40,2.331860
3000,1,90.0,40,2.359112
3000,1,90.0,40,2.369614
3000,1,90.0,40,2.353532
3000,1,90.0,40,2.100770
3000,1,90.0,40,2.113067
3000,1,90.0,40,2.152283
3000,1,90.0,40,2.148360
3000,1,90.0,40,2.171040
3000,1,90.0,40,2.141425
3000,1,90.0,40,2.124832
3000,1,90.0,40,5.094715
3000,1,90.0,40,4.829378
3000,1,90.0,40,2.809116
3000,1,90.0,40,2.230329
3000,1,90.0,40,2.354517
3000,1,90.0,40,2.341740
3000,1,90.0,40,3.382552
3000,1,90.0,40,6.153835
3000,1,90.0,40,2.250019
3000,1,90.0,40,2.222571
3000,1,90.0,40,2.092863
3000,1,90.0,40,2.172405
3000,1,90.0,40,2.314883
3000,1,90.0,40,2.288008
3000,1,90.0,40,2.318640
3000,1,90.0,40,5.043623
3000,1,90.0,40,4.586192
3000,1,90.0,40,6.197893
3000,1,90.0,40,3.035825
3000,1,90.0,40,2.121678
3000,1,90.0,40,2.112247
3000,1,94.54,40,6.267943
3000,1,94.54,40,2.521040
3000,1,94.54,40,2.571977
3000,1,94.54,40,3.383739
3000,1,94.54,40,6.375616
3000,1,94.54,40,5.489622
3000,1,94.54,40,3.738819
3000,1,94.54,40,5.883361
3000,1,94.54,40,4.250145
3000,1,94.54,40,4.799343
3000,1,94.54,40,5.265714
3000,1,94.54,40,6.027863
3000,1,94.54,40,5.437545
3000,1,94.54,40,5.714222
3000,1,94.54,40,6.257177
3000,1,94.54,40,3.242799
3000,1,94.54,40,5.953949
3000,1,94.54,40,3.974000
3000,1,94.54,40,5.908646
3000,1,94.54,40,3.843065
3000,1,94.54,40,5.603026
3000,1,94.54,40,3.865069
3000,1,94.54,40,5.798758
3000,1,94.54,40,4.223795
3000,1,94.54,40,5.933822
3000,1,94.54,40,4.686814
3000,1,94.54,40,7.753307
3000,1,94.54,40,4.742809
3000,1,94.54,40,6.279300
3000,1,94.54,40,4.445143
3000,1,94.54,40,6.449727
3000,1,94.54,40,6.089219
3000,1,94.54,40,4.470298
3000,1,94.54,40,6.109049
3000,1,94.54,40,5.855401
3000,1,94.54,40,4.368907
3000,1,94.54,40,6.040172
3000,1,94.54,40,4.303554
3000,1,94.54,40,6.244069
3000,1,94.54,40,4.463099
